"visibility","datetime","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.main","weather.description","city_name","rain.1h"
10000.0,"2025-03-04 02:01:24+08:00",26.03,26.03,26.03,26.03,1009.0,89.0,1009.0,1001.0,2.06,320.0,"",40.0,"2025-03-04 05:57:29+08:00","2025-03-04 17:54:49+08:00","Clouds","scattered clouds","Dapitan",""
10000.0,"2025-03-04 02:01:26+08:00",26.74,29.41,26.73,27.53,1011.0,83.0,1011.0,995.0,1.94,45.0,4.35,100.0,"2025-03-04 06:11:25+08:00","2025-03-04 18:04:58+08:00","Clouds","overcast clouds","Dasmariñas",""
10000.0,"2025-03-04 02:01:28+08:00",26.05,26.05,26.05,26.05,1009.0,100.0,1009.0,1009.0,1.03,360.0,"",75.0,"2025-03-04 05:49:22+08:00","2025-03-04 17:49:37+08:00","Rain","light rain","Davao",0.13
10000.0,"2025-03-04 02:01:30+08:00",24.75,25.63,24.75,24.75,1009.0,90.0,1009.0,991.0,1.12,51.0,2.52,100.0,"2025-03-04 05:50:14+08:00","2025-03-04 17:50:47+08:00","Clouds","overcast clouds","Digos",""
10000.0,"2025-03-04 02:01:32+08:00",25.05,26.07,25.05,25.05,1008.0,94.0,1008.0,1002.0,2.3,73.0,2.7,93.0,"2025-03-04 05:59:08+08:00","2025-03-04 17:58:01+08:00","Clouds","overcast clouds","Dipolog",""
10000.0,"2025-03-04 02:01:35+08:00",25.21,26.19,25.21,25.21,1009.0,92.0,1009.0,981.0,3.65,15.0,6.8,100.0,"2025-03-04 05:59:36+08:00","2025-03-04 17:57:49+08:00","Clouds","overcast clouds","Dumaguete",""
10000.0,"2025-03-04 02:01:37+08:00",25.54,26.13,25.54,25.54,1008.0,76.0,1008.0,999.0,0.97,191.0,0.8,95.0,"2025-03-04 05:54:24+08:00","2025-03-04 17:53:18+08:00","Clouds","overcast clouds","El Salvador",""
10000.0,"2025-03-04 02:01:39+08:00",25.14,25.98,25.14,25.14,1009.0,87.0,1009.0,1000.0,1.52,110.0,2.39,67.0,"2025-03-04 05:59:33+08:00","2025-03-04 17:56:21+08:00","Clouds","broken clouds","Escalante",""
10000.0,"2025-03-04 02:01:41+08:00",24.41,25.13,24.41,24.41,1011.0,85.0,1011.0,1013.0,1.37,42.0,1.94,100.0,"2025-03-04 06:11:50+08:00","2025-03-04 18:04:29+08:00","Clouds","overcast clouds","Gapan",""
10000.0,"2025-03-04 02:01:44+08:00",25.55,26.38,25.55,25.55,1008.0,85.0,1008.0,996.0,2.99,20.0,4.61,97.0,"2025-03-04 05:50:41+08:00","2025-03-04 17:51:49+08:00","Clouds","overcast clouds","General Santos",""
10000.0,"2025-03-04 02:01:46+08:00",27.19,30.38,27.14,27.94,1011.0,82.0,1011.0,1003.0,2.91,24.0,4.27,100.0,"2025-03-04 06:11:39+08:00","2025-03-04 18:05:10+08:00","Clouds","overcast clouds","General Trias",""
10000.0,"2025-03-04 02:01:48+08:00",24.75,25.68,24.75,24.75,1010.0,92.0,1010.0,948.0,2.18,153.0,3.53,100.0,"2025-03-04 05:52:09+08:00","2025-03-04 17:50:48+08:00","Clouds","overcast clouds","Gingoog City",""
10000.0,"2025-03-04 02:01:49+08:00",25.38,26.22,25.38,25.38,1009.0,86.0,1009.0,988.0,2.32,92.0,3.69,91.0,"2025-03-04 06:01:43+08:00","2025-03-04 17:59:12+08:00","Clouds","overcast clouds","Himamaylan",""
10000.0,"2025-03-04 02:01:51+08:00",23.65,24.19,23.65,23.65,1011.0,81.0,1011.0,996.0,4.22,127.0,7.15,100.0,"2025-03-04 06:08:56+08:00","2025-03-04 17:59:50+08:00","Clouds","overcast clouds","Ilagan",""
10000.0,"2025-03-04 02:01:54+08:00",22.48,23.26,22.48,22.48,1009.0,95.0,1009.0,973.0,1.48,159.0,1.32,98.0,"2025-03-04 05:54:45+08:00","2025-03-04 17:53:56+08:00","Clouds","overcast clouds","Iligan City",""
10000.0,"2025-03-04 02:01:55+08:00",25.1,25.89,25.1,25.1,1009.0,85.0,1009.0,1007.0,5.01,18.0,8.68,81.0,"2025-03-04 06:03:18+08:00","2025-03-04 18:00:11+08:00","Clouds","broken clouds","Iloilo City",""
10000.0,"2025-03-04 02:01:57+08:00",27.57,30.8,27.21,28.4,1011.0,78.0,1011.0,1005.0,2.06,120.0,"",75.0,"2025-03-04 06:11:27+08:00","2025-03-04 18:04:56+08:00","Clouds","broken clouds","Imus",""
10000.0,"2025-03-04 02:01:59+08:00",23.15,24.11,23.15,23.15,1010.0,99.0,1010.0,990.0,0.78,40.0,0.75,100.0,"2025-03-04 06:01:04+08:00","2025-03-04 17:55:29+08:00","Clouds","overcast clouds","Iriga City",""
10000.0,"2025-03-04 02:02:01+08:00",25.08,25.86,25.08,25.08,1009.0,85.0,1009.0,988.0,3.19,95.0,5.49,95.0,"2025-03-04 06:01:17+08:00","2025-03-04 17:58:41+08:00","Clouds","overcast clouds","Isabela",""
10000.0,"2025-03-04 02:02:02+08:00",25.09,25.95,25.09,25.09,1009.0,88.0,1009.0,989.0,1.31,90.0,1.66,86.0,"2025-03-04 06:01:54+08:00","2025-03-04 17:59:29+08:00","Clouds","overcast clouds","Kabankalan",""
10000.0,"2025-03-04 02:02:03+08:00",23.56,24.4,23.56,23.56,1009.0,93.0,1009.0,951.0,1.12,116.0,0.87,100.0,"2025-03-04 05:51:26+08:00","2025-03-04 17:51:44+08:00","Clouds","overcast clouds","Kidapawan",""
10000.0,"2025-03-04 02:02:05+08:00",24.5,25.41,24.5,24.5,1009.0,92.0,1009.0,975.0,0.28,105.0,1.3,94.0,"2025-03-04 05:52:10+08:00","2025-03-04 17:52:56+08:00","Clouds","overcast clouds","Koronadal",""
10000.0,"2025-03-04 02:02:06+08:00",25.75,26.52,25.75,25.75,1008.0,82.0,1008.0,1002.0,1.05,75.0,2.54,97.0,"2025-03-04 06:01:40+08:00","2025-03-04 17:58:51+08:00","Clouds","overcast clouds","La Carlota",""
10000.0,"2025-03-04 02:02:08+08:00",26.73,28.92,26.73,26.73,1009.0,77.0,1009.0,989.0,2.01,337.0,4.25,100.0,"2025-03-04 05:48:34+08:00","2025-03-04 17:49:43+08:00","Clouds","overcast clouds","Lamitan",""
10000.0,"2025-03-04 02:02:10+08:00",26.06,26.06,26.06,26.06,1010.0,80.0,1010.0,1005.0,2.7,184.0,3.43,65.0,"2025-03-04 06:14:38+08:00","2025-03-04 18:04:30+08:00","Clouds","broken clouds","Laoag",""
10000.0,"2025-03-04 02:02:12+08:00",26.02,26.02,26.02,26.02,1009.0,89.0,1009.0,998.0,2.06,320.0,"",40.0,"2025-03-04 05:57:30+08:00","2025-03-04 17:54:47+08:00","Clouds","scattered clouds","Lapu-Lapu City",""
10000.0,"2025-03-04 02:02:14+08:00",27.55,30.75,27.17,28.36,1011.0,78.0,1011.0,1007.0,2.68,72.0,2.68,75.0,"2025-03-04 06:11:17+08:00","2025-03-04 18:04:44+08:00","Clouds","broken clouds","Las Piñas",""
10000.0,"2025-03-04 02:02:16+08:00",24.06,25.05,24.06,24.06,1010.0,97.0,1010.0,992.0,2.15,50.0,4.36,100.0,"2025-03-04 05:59:40+08:00","2025-03-04 17:54:21+08:00","Clouds","overcast clouds","Legazpi City",""
10000.0,"2025-03-04 02:02:18+08:00",23.03,23.97,23.03,23.03,1010.0,99.0,1010.0,991.0,0.54,47.0,0.75,99.0,"2025-03-04 06:00:31+08:00","2025-03-04 17:55:06+08:00","Clouds","overcast clouds","Ligao",""
10000.0,"2025-03-04 02:02:19+08:00",20.79,21.48,20.79,20.79,1011.0,98.0,1011.0,985.0,1.29,19.0,3.29,100.0,"2025-03-04 06:10:19+08:00","2025-03-04 18:04:14+08:00","Clouds","overcast clouds","Lipa City",""
10000.0,"2025-03-04 02:02:22+08:00",24.39,25.21,24.39,24.39,1009.0,89.0,1009.0,1006.0,4.38,0.0,7.37,86.0,"2025-03-04 06:03:10+08:00","2025-03-04 17:59:56+08:00","Clouds","overcast clouds","Lucena",""
10000.0,"2025-03-04 02:02:23+08:00",23.78,24.51,23.78,23.78,1009.0,88.0,1009.0,983.0,3.41,9.0,8.16,84.0,"2025-03-04 06:03:49+08:00","2025-03-04 18:00:35+08:00","Clouds","broken clouds","Maasin",""
10000.0,"2025-03-04 02:02:25+08:00",26.21,26.21,26.21,26.21,1011.0,78.0,1011.0,993.0,1.03,200.0,"",40.0,"2025-03-04 06:13:17+08:00","2025-03-04 18:06:00+08:00","Clouds","scattered clouds","Mabalacat City",""
10000.0,"2025-03-04 02:02:27+08:00",27.79,31.03,27.11,28.3,1011.0,76.0,1011.0,1010.0,2.06,120.0,"",75.0,"2025-03-04 06:11:08+08:00","2025-03-04 18:04:29+08:00","Clouds","broken clouds","Makati City",""
10000.0,"2025-03-04 02:02:29+08:00",25.61,26.05,25.61,25.61,1010.0,70.0,1010.0,986.0,2.33,94.0,2.97,98.0,"2025-03-04 06:16:01+08:00","2025-03-04 18:08:21+08:00","Clouds","overcast clouds","Malabon",""
10000.0,"2025-03-04 02:02:30+08:00",19.31,19.83,19.31,19.31,1011.0,97.0,1011.0,904.0,0.46,123.0,2.48,100.0,"2025-03-04 05:51:58+08:00","2025-03-04 17:51:15+08:00","Clouds","overcast clouds","Malaybalay",""
10000.0,"2025-03-04 02:02:32+08:00",28.41,33.89,28.41,28.41,1011.0,84.0,1011.0,1012.0,3.42,13.0,5.2,100.0,"2025-03-04 06:12:09+08:00","2025-03-04 18:05:14+08:00","Clouds","overcast clouds","Malolos",""
10000.0,"2025-03-04 02:02:35+08:00",25.98,25.98,25.98,25.98,1009.0,89.0,1009.0,995.0,2.06,320.0,"",40.0,"2025-03-04 05:57:34+08:00","2025-03-04 17:54:51+08:00","Clouds","scattered clouds","Mandaue City",""
10000.0,"2025-03-04 01:59:17+08:00",28.04,31.59,27.21,28.4,1011.0,76.0,1011.0,1014.0,2.06,120.0,"",75.0,"2025-03-04 06:11:21+08:00","2025-03-04 18:04:40+08:00","Clouds","broken clouds","Manila",""
10000.0,"2025-03-04 02:02:39+08:00",20.26,20.8,20.26,20.26,1010.0,94.0,1010.0,925.0,0.4,99.0,0.73,99.0,"2025-03-04 05:55:04+08:00","2025-03-04 17:54:29+08:00","Clouds","overcast clouds","Marawi",""
10000.0,"2025-03-04 02:02:40+08:00",25.5,26.38,25.5,25.5,1009.0,87.0,1009.0,999.0,3.98,100.0,6.67,91.0,"2025-03-04 05:51:09+08:00","2025-03-04 17:48:58+08:00","Rain","light rain","Mati",0.11
10000.0,"2025-03-04 02:02:44+08:00",28.42,32.82,27.86,28.42,1011.0,78.0,1011.0,1011.0,0.45,318.0,2.24,100.0,"2025-03-04 06:11:30+08:00","2025-03-04 18:04:41+08:00","Clouds","overcast clouds","Meycauayan",""
10000.0,"2025-03-04 02:02:45+08:00",24.13,24.79,24.13,24.13,1011.0,84.0,1011.0,1005.0,1.87,102.0,3.94,100.0,"2025-03-04 06:12:12+08:00","2025-03-04 18:04:27+08:00","Clouds","overcast clouds","Muñoz",""
10000.0,"2025-03-04 02:02:47+08:00",23.93,24.83,23.93,23.93,1010.0,94.0,1010.0,1003.0,0.41,25.0,0.78,100.0,"2025-03-04 06:02:06+08:00","2025-03-04 17:56:20+08:00","Clouds","overcast clouds","Naga",""
10000.0,"2025-03-04 02:02:48+08:00",28.36,32.5,27.27,28.43,1011.0,77.0,1011.0,1015.0,2.06,120.0,"",75.0,"2025-03-04 06:11:31+08:00","2025-03-04 18:04:46+08:00","Clouds","broken clouds","Navotas",""
10000.0,"2025-03-04 02:02:49+08:00",27.03,29.62,27.03,27.03,1011.0,78.0,1011.0,992.0,3.09,60.0,"",75.0,"2025-03-04 06:14:16+08:00","2025-03-04 18:07:21+08:00","Clouds","broken clouds","Olongapo",""
10000.0,"2025-03-04 02:02:51+08:00",23.51,24.42,23.51,23.51,1010.0,96.0,1010.0,990.0,1.23,12.0,1.72,73.0,"2025-03-04 05:55:11+08:00","2025-03-04 17:51:50+08:00","Clouds","broken clouds","Ormoc",""
10000.0,"2025-03-04 02:02:53+08:00",24.96,26.02,24.96,24.96,1008.0,96.0,1008.0,994.0,1.88,290.0,3.84,98.0,"2025-03-04 05:57:14+08:00","2025-03-04 17:56:12+08:00","Clouds","overcast clouds","Oroquieta",""
10000.0,"2025-03-04 02:02:54+08:00",24.73,25.66,24.73,24.73,1009.0,92.0,1009.0,968.0,0.5,6.0,0.6,94.0,"2025-03-04 05:56:58+08:00","2025-03-04 17:56:15+08:00","Clouds","overcast clouds","Ozamiz City",""
10000.0,"2025-03-04 02:02:56+08:00",23.81,24.62,23.81,23.81,1008.0,91.0,1008.0,989.0,1.42,5.0,1.76,98.0,"2025-03-04 05:58:25+08:00","2025-03-04 17:57:59+08:00","Clouds","overcast clouds","Pagadian",""
10000.0,"2025-03-04 02:02:58+08:00",22.6,23.24,22.6,22.6,1011.0,89.0,1011.0,999.0,2.19,86.0,2.8,100.0,"2025-03-04 06:11:24+08:00","2025-03-04 18:03:49+08:00","Clouds","overcast clouds","Palayan City",""
10000.0,"2025-03-04 02:03:00+08:00",26.06,26.06,26.06,26.06,1009.0,92.0,1009.0,1011.0,3.2,355.0,5.0,100.0,"2025-03-04 05:49:11+08:00","2025-03-04 17:49:14+08:00","Rain","light rain","Panabo",0.11
10000.0,"2025-03-04 02:03:01+08:00",27.62,30.91,27.14,28.34,1011.0,78.0,1011.0,1009.0,2.06,120.0,"",75.0,"2025-03-04 06:11:10+08:00","2025-03-04 18:04:35+08:00","Clouds","broken clouds","Paranaque City",""
10000.0,"2025-03-04 02:03:03+08:00",27.84,31.14,27.05,28.25,1011.0,76.0,1011.0,1008.0,2.06,120.0,"",75.0,"2025-03-04 06:11:01+08:00","2025-03-04 18:04:20+08:00","Clouds","broken clouds","Pasig",""
10000.0,"2025-03-04 02:03:05+08:00",26.06,26.06,26.06,26.06,1008.0,88.0,1008.0,998.0,2.81,71.0,3.92,37.0,"2025-03-04 06:18:05+08:00","2025-03-04 18:15:55+08:00","Clouds","scattered clouds","Puerto Princesa City",""
10000.0,"2025-03-04 02:00:09+08:00",27.92,31.18,27.04,28.23,1011.0,75.0,1011.0,1009.0,2.06,120.0,"",75.0,"2025-03-04 06:11:10+08:00","2025-03-04 18:04:27+08:00","Clouds","broken clouds","Quezon City",""
10000.0,"2025-03-04 02:03:09+08:00",23.97,24.41,23.97,23.97,1010.0,76.0,1010.0,1002.0,3.32,146.0,4.86,100.0,"2025-03-04 06:10:00+08:00","2025-03-04 18:00:55+08:00","Clouds","overcast clouds","Roxas",""
10000.0,"2025-03-04 02:03:11+08:00",25.52,26.4,25.52,25.52,1009.0,87.0,1009.0,1001.0,2.42,123.0,3.98,64.0,"2025-03-04 05:59:53+08:00","2025-03-04 17:56:36+08:00","Clouds","broken clouds","Sagay",""
10000.0,"2025-03-04 02:03:12+08:00",27.05,30.77,27.05,27.05,1011.0,89.0,1011.0,997.0,1.76,29.0,3.42,100.0,"2025-03-04 06:13:11+08:00","2025-03-04 18:06:21+08:00","Clouds","overcast clouds","Samal",""
10000.0,"2025-03-04 02:03:14+08:00",24.35,25.11,24.35,24.35,1011.0,87.0,1011.0,1011.0,1.64,111.0,2.84,100.0,"2025-03-04 06:12:10+08:00","2025-03-04 18:04:35+08:00","Clouds","overcast clouds","San Carlos",""
10000.0,"2025-03-04 02:03:16+08:00",25.99,25.99,25.99,25.99,1010.0,73.0,1010.0,1004.0,4.81,175.0,4.73,97.0,"2025-03-04 06:14:58+08:00","2025-03-04 18:06:22+08:00","Clouds","overcast clouds","San Fernando",""
10000.0,"2025-03-04 02:03:18+08:00",23.53,24.18,23.53,23.53,1011.0,86.0,1011.0,982.0,2.35,109.0,5.06,100.0,"2025-03-04 06:09:22+08:00","2025-03-04 17:59:32+08:00","Clouds","overcast clouds","San Jose",""
10000.0,"2025-03-04 02:03:19+08:00",28.12,32.08,28.12,28.12,1011.0,78.0,1011.0,1003.0,1.58,26.0,2.31,100.0,"2025-03-04 06:11:12+08:00","2025-03-04 18:04:19+08:00","Clouds","overcast clouds","San Jose del Monte",""
10000.0,"2025-03-04 02:03:20+08:00",25.21,26.03,25.21,25.21,1011.0,86.0,1011.0,995.0,1.76,193.0,2.07,72.0,"2025-03-04 06:14:57+08:00","2025-03-04 18:05:16+08:00","Clouds","broken clouds","San Juan",""
10000.0,"2025-03-04 02:03:22+08:00",26.87,30.18,26.87,26.87,1011.0,88.0,1011.0,1000.0,1.95,22.0,3.81,100.0,"2025-03-04 06:12:59+08:00","2025-03-04 18:05:56+08:00","Clouds","overcast clouds","San Pablo",""
10000.0,"2025-03-04 02:03:23+08:00",23.65,24.16,23.65,23.65,1011.0,80.0,1011.0,989.0,4.16,127.0,7.28,100.0,"2025-03-04 06:08:59+08:00","2025-03-04 17:59:49+08:00","Clouds","overcast clouds","San Pedro",""
10000.0,"2025-03-04 02:03:25+08:00",24.39,25.16,24.39,24.39,1011.0,87.0,1011.0,1011.0,1.32,78.0,2.21,100.0,"2025-03-04 06:11:55+08:00","2025-03-04 18:04:27+08:00","Clouds","overcast clouds","Santa Rosa",""
10000.0,"2025-03-04 02:03:27+08:00",25.12,25.85,25.12,25.12,1011.0,83.0,1011.0,1005.0,1.78,209.0,2.07,79.0,"2025-03-04 06:14:47+08:00","2025-03-04 18:05:32+08:00","Clouds","broken clouds","Santiago",""
10000.0,"2025-03-04 02:03:30+08:00",24.55,24.94,24.55,24.55,1011.0,72.0,1011.0,1000.0,5.26,137.0,10.02,99.0,"2025-03-04 06:09:34+08:00","2025-03-04 18:00:12+08:00","Clouds","overcast clouds","Santo Tomas",""
10000.0,"2025-03-04 02:03:31+08:00",25.58,26.33,25.58,25.58,1009.0,82.0,1009.0,1003.0,3.59,57.0,4.31,75.0,"2025-03-04 06:01:39+08:00","2025-03-04 17:58:30+08:00","Clouds","broken clouds","Silay City",""
10000.0,"2025-03-04 02:03:32+08:00",25.81,26.67,25.81,25.81,1008.0,85.0,1008.0,996.0,3.16,37.0,3.56,77.0,"2025-03-04 06:03:25+08:00","2025-03-04 18:01:14+08:00","Clouds","broken clouds","Sipalay",""
10000.0,"2025-03-04 02:03:34+08:00",25.65,26.54,25.65,25.65,1009.0,87.0,1009.0,1000.0,4.36,102.0,7.2,92.0,"2025-03-04 05:51:02+08:00","2025-03-04 17:48:51+08:00","Rain","light rain","Surigao City",0.24
9630.0,"2025-03-04 02:03:36+08:00",25.83,26.77,25.83,25.83,1010.0,88.0,1010.0,999.0,2.15,101.0,3.23,100.0,"2025-03-04 05:59:46+08:00","2025-03-04 17:54:14+08:00","Clouds","overcast clouds","Tabaco",""
10000.0,"2025-03-04 02:03:38+08:00",23.13,23.48,23.13,23.13,1011.0,76.0,1011.0,969.0,1.36,171.0,3.39,98.0,"2025-03-04 06:10:51+08:00","2025-03-04 18:01:29+08:00","Clouds","overcast clouds","Tabuk",""
10000.0,"2025-03-04 02:03:40+08:00",24.87,25.79,24.87,24.87,1009.0,91.0,1009.0,1006.0,1.75,107.0,3.65,79.0,"2025-03-04 05:53:44+08:00","2025-03-04 17:50:09+08:00","Clouds","broken clouds","Tacloban City",""
10000.0,"2025-03-04 02:03:42+08:00",24.12,24.99,24.12,24.12,1008.0,92.0,1008.0,1000.0,0.13,48.0,0.36,90.0,"2025-03-04 05:52:56+08:00","2025-03-04 17:53:32+08:00","Clouds","overcast clouds","Tacurong",""
10000.0,"2025-03-04 02:03:44+08:00",18.89,19.37,18.89,18.89,1011.0,97.0,1011.0,982.0,1.18,38.0,4.34,97.0,"2025-03-04 06:11:19+08:00","2025-03-04 18:05:06+08:00","Clouds","overcast clouds","Tagaytay City",""
10000.0,"2025-03-04 02:00:04+08:00",27.59,30.72,27.25,28.44,1011.0,77.0,1011.0,1009.0,2.24,115.0,4.47,75.0,"2025-03-04 06:10:56+08:00","2025-03-04 18:04:19+08:00","Clouds","broken clouds","Taguig",""
5525.0,"2025-03-04 02:03:49+08:00",24.5,25.43,24.5,24.5,1011.0,93.0,1011.0,996.0,2.09,49.0,3.56,100.0,"2025-03-04 06:03:23+08:00","2025-03-04 17:57:07+08:00","Clouds","overcast clouds","Talisay",""
10000.0,"2025-03-04 02:03:51+08:00",22.08,22.85,22.08,22.08,1011.0,96.0,1011.0,989.0,1.44,35.0,2.78,97.0,"2025-03-04 06:10:27+08:00","2025-03-04 18:04:14+08:00","Clouds","overcast clouds","Tanauan",""
10000.0,"2025-03-04 02:03:53+08:00",24.08,24.92,24.08,24.08,1009.0,91.0,1009.0,1003.0,1.58,236.0,0.98,97.0,"2025-03-04 05:47:56+08:00","2025-03-04 17:46:22+08:00","Clouds","overcast clouds","Tandag",""
10000.0,"2025-03-04 02:03:55+08:00",25.85,26.63,25.85,25.85,1008.0,82.0,1008.0,1004.0,2.33,36.0,2.72,92.0,"2025-03-04 06:01:43+08:00","2025-03-04 17:58:43+08:00","Clouds","overcast clouds","Tangub",""
10000.0,"2025-03-04 02:03:57+08:00",25.99,25.99,25.99,25.99,1009.0,86.0,1009.0,991.0,0.97,35.0,2.65,100.0,"2025-03-04 06:00:18+08:00","2025-03-04 17:58:19+08:00","Clouds","overcast clouds","Tanjay",""
10000.0,"2025-03-04 02:04:00+08:00",24.28,25.04,24.28,24.28,1011.0,87.0,1011.0,1012.0,1.65,151.0,2.02,97.0,"2025-03-04 06:13:19+08:00","2025-03-04 18:05:47+08:00","Clouds","overcast clouds","Tarlac City",""
10000.0,"2025-03-04 02:04:01+08:00",21.55,22.29,21.55,21.55,1011.0,97.0,1011.0,978.0,1.66,30.0,5.86,94.0,"2025-03-04 06:08:39+08:00","2025-03-04 18:02:30+08:00","Clouds","overcast clouds","Tayabas",""
10000.0,"2025-03-04 02:04:02+08:00",25.13,25.97,25.13,25.13,1009.0,87.0,1009.0,998.0,2.29,6.0,2.13,99.0,"2025-03-04 05:58:48+08:00","2025-03-04 17:56:01+08:00","Clouds","overcast clouds","Toledo City",""
10000.0,"2025-03-04 02:04:05+08:00",24.74,25.05,24.74,24.74,1010.0,68.0,1010.0,1014.0,4.14,140.0,9.62,99.0,"2025-03-04 06:09:49+08:00","2025-03-04 18:00:15+08:00","Clouds","overcast clouds","Tuguegarao",""
10000.0,"2025-03-04 02:02:21+08:00",24.23,24.64,24.23,24.23,1010.0,74.0,1010.0,1008.0,4.19,163.0,7.45,99.0,"2025-03-04 06:13:39+08:00","2025-03-04 18:05:40+08:00","Clouds","overcast clouds","Urdaneta",""
10000.0,"2025-03-04 02:04:09+08:00",23.0,23.91,23.0,23.0,1009.0,98.0,1009.0,994.0,0.83,15.0,1.45,81.0,"2025-03-04 05:55:22+08:00","2025-03-04 17:51:56+08:00","Clouds","broken clouds","Valencia",""
10000.0,"2025-03-04 02:04:10+08:00",28.34,32.62,27.24,28.39,1011.0,78.0,1011.0,1012.0,0.45,318.0,2.24,100.0,"2025-03-04 06:11:28+08:00","2025-03-04 18:04:41+08:00","Clouds","overcast clouds","Valenzuela",""
10000.0,"2025-03-04 02:04:12+08:00",25.7,26.55,25.7,25.7,1009.0,85.0,1009.0,998.0,4.4,71.0,6.36,70.0,"2025-03-04 06:01:15+08:00","2025-03-04 17:58:00+08:00","Clouds","broken clouds","Victorias",""
10000.0,"2025-03-04 02:04:14+08:00",26.17,26.17,26.17,26.17,1010.0,81.0,1010.0,1003.0,1.65,213.0,2.3,82.0,"2025-03-04 06:15:09+08:00","2025-03-04 18:05:38+08:00","Clouds","broken clouds","Vigan",""
10000.0,"2025-03-04 02:04:15+08:00",25.63,26.57,25.63,25.63,1008.0,89.0,1008.0,984.0,0.32,250.0,0.23,86.0,"2025-03-04 06:03:28+08:00","2025-03-04 18:03:52+08:00","Clouds","overcast clouds","Zamboanga City",""
10000.0,"2025-03-04 03:00:00+08:00",26.35,26.35,26.35,26.35,1009.0,67.0,1009.0,1003.0,1.65,140.0,2.21,97.0,"2025-03-04 06:16:06+08:00","2025-03-04 18:07:56+08:00","Clouds","overcast clouds","Alaminos",""
10000.0,"2025-03-04 03:00:04+08:00",21.81,22.4,21.81,21.81,1011.0,90.0,1011.0,971.0,3.15,85.0,4.19,73.0,"2025-03-04 06:11:00+08:00","2025-03-04 18:03:21+08:00","Clouds","broken clouds","Antipolo",""
10000.0,"2025-03-04 03:00:07+08:00",24.63,25.6,24.63,24.63,1009.0,94.0,1009.0,1000.0,3.61,52.0,7.87,97.0,"2025-03-04 06:00:09+08:00","2025-03-04 17:55:40+08:00","Clouds","overcast clouds","Bacolod",""
10000.0,"2025-03-04 03:00:08+08:00",27.55,30.75,26.73,28.03,1010.0,78.0,1010.0,1007.0,1.54,100.0,"",75.0,"2025-03-04 06:11:30+08:00","2025-03-04 18:04:57+08:00","Clouds","broken clouds","Bacoor",""
10000.0,"2025-03-04 03:00:11+08:00",26.39,26.39,26.39,26.39,1008.0,82.0,1008.0,1004.0,1.87,1.0,2.49,100.0,"2025-03-04 06:02:04+08:00","2025-03-04 17:59:09+08:00","Clouds","overcast clouds","Bago City",""
10000.0,"2025-03-04 03:00:13+08:00",16.9,16.63,16.9,16.9,1011.0,76.0,1011.0,921.0,1.86,60.0,1.02,96.0,"2025-03-04 06:13:46+08:00","2025-03-04 18:05:22+08:00","Clouds","overcast clouds","Baguio",""
10000.0,"2025-03-04 03:00:15+08:00",25.8,26.71,25.8,25.8,1008.0,87.0,1008.0,989.0,1.87,66.0,3.09,86.0,"2025-03-04 06:00:28+08:00","2025-03-04 17:58:26+08:00","Clouds","overcast clouds","Bais",""
10000.0,"2025-03-04 03:00:17+08:00",24.27,24.87,24.27,24.27,1010.0,81.0,1010.0,993.0,2.32,42.0,3.37,100.0,"2025-03-04 06:13:11+08:00","2025-03-04 18:06:25+08:00","Clouds","overcast clouds","Balanga",""
10000.0,"2025-03-04 03:00:18+08:00",24.88,25.88,24.88,24.88,1010.0,94.0,1010.0,1000.0,0.51,0.0,"",20.0,"2025-03-04 06:14:40+08:00","2025-03-04 18:04:41+08:00","Clouds","few clouds","Batac City",""
10000.0,"2025-03-04 03:00:21+08:00",24.58,25.42,24.58,24.58,1010.0,89.0,1010.0,1001.0,3.21,68.0,5.54,100.0,"2025-03-04 06:10:41+08:00","2025-03-04 18:04:48+08:00","Clouds","overcast clouds","Batangas City",""
10000.0,"2025-03-04 03:00:23+08:00",25.44,26.34,25.44,25.44,1008.0,88.0,1008.0,990.0,3.75,51.0,5.84,99.0,"2025-03-04 06:01:39+08:00","2025-03-04 17:59:49+08:00","Clouds","overcast clouds","Bayawan",""
10000.0,"2025-03-04 03:00:24+08:00",25.88,26.8,25.88,25.88,1010.0,87.0,1010.0,999.0,1.86,74.0,2.62,100.0,"2025-03-04 05:59:53+08:00","2025-03-04 17:54:18+08:00","Clouds","overcast clouds","Baybay",""
10000.0,"2025-03-04 03:00:26+08:00",22.46,23.32,22.46,22.46,1009.0,98.0,1009.0,988.0,0.72,101.0,0.75,100.0,"2025-03-04 05:49:31+08:00","2025-03-04 17:48:14+08:00","Clouds","overcast clouds","Bayugan",""
10000.0,"2025-03-04 03:00:28+08:00",25.93,26.88,25.93,25.93,1009.0,88.0,1009.0,1006.0,3.0,98.0,4.59,75.0,"2025-03-04 05:53:31+08:00","2025-03-04 17:50:06+08:00","Clouds","broken clouds","Bislig",""
10000.0,"2025-03-04 03:00:30+08:00",27.12,30.42,26.72,28.02,1010.0,84.0,1010.0,998.0,2.68,84.0,3.13,75.0,"2025-03-04 06:10:50+08:00","2025-03-04 18:04:24+08:00","Clouds","broken clouds","Biñan",""
